"filename", "language", "CSS", "JavaScript", "PHP", "Markdown", "YAML", "SCSS", "JSON", "PowerShell", "XML", "HTML", "Ruby", "C++", "C", "Python", "CMake", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\storp\README.md", "Markdown", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 67
"c:\xampp\htdocs\storp\app\Console\Kernel.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\xampp\htdocs\storp\app\Exceptions\Handler.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 31
"c:\xampp\htdocs\storp\app\Http\Controllers\Auth\LoginController.php", "PHP", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 73
"c:\xampp\htdocs\storp\app\Http\Controllers\Auth\RegisterController.php", "PHP", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 71
"c:\xampp\htdocs\storp\app\Http\Controllers\Controller.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\xampp\htdocs\storp\app\Http\Controllers\DashboardController.php", "PHP", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 49, 299
"c:\xampp\htdocs\storp\app\Http\Controllers\DocumentoController.php", "PHP", 0, 0, 709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 171, 984
"c:\xampp\htdocs\storp\app\Http\Controllers\NotificacionController.php", "PHP", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 196
"c:\xampp\htdocs\storp\app\Http\Kernel.php", "PHP", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 71
"c:\xampp\htdocs\storp\app\Http\Middleware\Authenticate.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 18
"c:\xampp\htdocs\storp\app\Http\Middleware\CheckAdmin.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\xampp\htdocs\storp\app\Http\Middleware\CheckProfesor.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\xampp\htdocs\storp\app\Http\Middleware\EncryptCookies.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\storp\app\Http\Middleware\PreventRequestsDuringMaintenance.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\storp\app\Http\Middleware\RedirectIfAuthenticated.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 31
"c:\xampp\htdocs\storp\app\Http\Middleware\TrimStrings.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 20
"c:\xampp\htdocs\storp\app\Http\Middleware\TrustHosts.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 21
"c:\xampp\htdocs\storp\app\Http\Middleware\TrustProxies.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 29
"c:\xampp\htdocs\storp\app\Http\Middleware\ValidateSignature.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 23
"c:\xampp\htdocs\storp\app\Http\Middleware\VerifyCsrfToken.php", "PHP", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\storp\app\Models\Docs.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 43
"c:\xampp\htdocs\storp\app\Models\Documento.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"c:\xampp\htdocs\storp\app\Models\NotificationCustom.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"c:\xampp\htdocs\storp\app\Models\User.php", "PHP", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 62
"c:\xampp\htdocs\storp\app\Notifications\DocumentoModificadoAlumno.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 45
"c:\xampp\htdocs\storp\app\Notifications\DocumentoModificadoAlumnoB.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 44
"c:\xampp\htdocs\storp\app\Notifications\DocumentoModificadoPorAlumnoNotification.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 10, 58
"c:\xampp\htdocs\storp\app\Notifications\DocumentoModificadoProfesor.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 45
"c:\xampp\htdocs\storp\app\Notifications\DocumentoModificadoProfesorB.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 44
"c:\xampp\htdocs\storp\app\Providers\AppServiceProvider.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 25
"c:\xampp\htdocs\storp\app\Providers\AuthServiceProvider.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 27
"c:\xampp\htdocs\storp\app\Providers\BroadcastServiceProvider.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 20
"c:\xampp\htdocs\storp\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 39
"c:\xampp\htdocs\storp\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 41
"c:\xampp\htdocs\storp\bootstrap\app.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 56
"c:\xampp\htdocs\storp\composer.json", "JSON", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"c:\xampp\htdocs\storp\composer.lock", "JSON", 0, 0, 0, 0, 0, 0, 8319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8320
"c:\xampp\htdocs\storp\config\app.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 31, 189
"c:\xampp\htdocs\storp\config\auth.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 14, 116
"c:\xampp\htdocs\storp\config\broadcasting.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 13, 72
"c:\xampp\htdocs\storp\config\cache.php", "PHP", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 112
"c:\xampp\htdocs\storp\config\cors.php", "PHP", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 35
"c:\xampp\htdocs\storp\config\database.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 22, 152
"c:\xampp\htdocs\storp\config\filesystems.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 16, 84
"c:\xampp\htdocs\storp\config\hashing.php", "PHP", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 9, 53
"c:\xampp\htdocs\storp\config\logging.php", "PHP", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 132
"c:\xampp\htdocs\storp\config\mail.php", "PHP", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 19, 126
"c:\xampp\htdocs\storp\config\queue.php", "PHP", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 110
"c:\xampp\htdocs\storp\config\sanctum.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 12, 68
"c:\xampp\htdocs\storp\config\services.php", "PHP", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 35
"c:\xampp\htdocs\storp\config\session.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 33, 202
"c:\xampp\htdocs\storp\config\view.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 37
"c:\xampp\htdocs\storp\database\factories\UserFactory.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 39
"c:\xampp\htdocs\storp\database\migrations\2023_08_01_223846_recreate_users_table.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\xampp\htdocs\storp\database\migrations\2023_08_01_224606_add_matricula_to_users_table.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"c:\xampp\htdocs\storp\database\migrations\2023_08_03_185713_create_notifications_table.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 32
"c:\xampp\htdocs\storp\database\seeders\DatabaseSeeder.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 23
"c:\xampp\htdocs\storp\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 732
"c:\xampp\htdocs\storp\package.json", "JSON", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\storp\phpunit.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 1, 32
"c:\xampp\htdocs\storp\poppler\.gitlab-ci.yml", "YAML", 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 194
"c:\xampp\htdocs\storp\poppler\.gitlab\merge_request_templates\merge_request_template.md", "Markdown", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\xampp\htdocs\storp\poppler\ConfigureChecks.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 9, 64
"c:\xampp\htdocs\storp\poppler\README.md", "Markdown", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 108
"c:\xampp\htdocs\storp\poppler\cmake\modules\CheckFileOffsetBits.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"c:\xampp\htdocs\storp\poppler\cmake\modules\CheckFileOffsetBits.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 7, 45
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindCairo.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 11, 63
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindGLIB.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 5, 21
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindGObjectIntrospection.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 5, 62
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindGTK.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 6, 22
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindLCMS2.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 12, 74
"c:\xampp\htdocs\storp\poppler\cmake\modules\FindNSS3.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 5, 20
"c:\xampp\htdocs\storp\poppler\cmake\modules\GObjectIntrospectionMacros.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 16, 96
"c:\xampp\htdocs\storp\poppler\cmake\modules\MacroOptionalFindPackage.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 8, 49
"c:\xampp\htdocs\storp\poppler\cmake\modules\PopplerDefaults.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 10
"c:\xampp\htdocs\storp\poppler\cmake\modules\PopplerMacros.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 29, 200
"c:\xampp\htdocs\storp\poppler\config.h.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 61, 194
"c:\xampp\htdocs\storp\poppler\cpp\poppler-destination-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 17, 11, 55
"c:\xampp\htdocs\storp\poppler\cpp\poppler-destination.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 136, 27, 274
"c:\xampp\htdocs\storp\poppler\cpp\poppler-destination.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 19, 12, 72
"c:\xampp\htdocs\storp\poppler\cpp\poppler-document-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 19, 13, 62
"c:\xampp\htdocs\storp\poppler\cpp\poppler-document.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 672, 0, 0, 0, 0, 404, 155, 1231
"c:\xampp\htdocs\storp\poppler\cpp\poppler-document.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 22, 27, 142
"c:\xampp\htdocs\storp\poppler\cpp\poppler-embedded-file-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 18, 10, 42
"c:\xampp\htdocs\storp\poppler\cpp\poppler-embedded-file.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 72, 22, 200
"c:\xampp\htdocs\storp\poppler\cpp\poppler-embedded-file.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 18, 12, 58
"c:\xampp\htdocs\storp\poppler\cpp\poppler-font-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 20, 12, 69
"c:\xampp\htdocs\storp\poppler\cpp\poppler-font.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 96, 27, 191
"c:\xampp\htdocs\storp\poppler\cpp\poppler-font.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 19, 18, 96
"c:\xampp\htdocs\storp\poppler\cpp\poppler-global.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 197, 39, 404
"c:\xampp\htdocs\storp\poppler\cpp\poppler-global.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 27, 28, 139
"c:\xampp\htdocs\storp\poppler\cpp\poppler-image-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 18, 10, 52
"c:\xampp\htdocs\storp\poppler\cpp\poppler-image.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329, 0, 0, 0, 0, 138, 49, 516
"c:\xampp\htdocs\storp\poppler\cpp\poppler-image.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 18, 16, 75
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 19, 13, 58
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page-renderer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 132, 33, 304
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page-renderer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 18, 18, 78
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page-transition.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 49, 22, 127
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page-transition.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 18, 16, 87
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 121, 69, 481
"c:\xampp\htdocs\storp\poppler\cpp\poppler-page.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 111, 33, 226
"c:\xampp\htdocs\storp\poppler\cpp\poppler-private.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 23, 14, 118
"c:\xampp\htdocs\storp\poppler\cpp\poppler-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 38, 24, 117
"c:\xampp\htdocs\storp\poppler\cpp\poppler-rectangle.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 35, 9, 57
"c:\xampp\htdocs\storp\poppler\cpp\poppler-rectangle.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 17, 17, 67
"c:\xampp\htdocs\storp\poppler\cpp\poppler-toc-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 19, 15, 65
"c:\xampp\htdocs\storp\poppler\cpp\poppler-toc.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 76, 30, 189
"c:\xampp\htdocs\storp\poppler\cpp\poppler-toc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 17, 19, 73
"c:\xampp\htdocs\storp\poppler\cpp\poppler-version.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 55, 8, 81
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\FuzzedDataProvider.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 111, 62, 410
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\doc_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 1, 9, 50
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\fuzzer_temp_file.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 17, 13, 83
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\page_label_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 8, 42
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\page_search_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 8, 44
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\pdf_file_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 7, 38
"c:\xampp\htdocs\storp\poppler\cpp\tests\fuzzing\pdf_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 6, 38
"c:\xampp\htdocs\storp\poppler\cpp\tests\poppler-dump.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 22, 36, 543
"c:\xampp\htdocs\storp\poppler\cpp\tests\poppler-render.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 18, 18, 107
"c:\xampp\htdocs\storp\poppler\do-the-gnupg-2.4-dance.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 1, 15, 52
"c:\xampp\htdocs\storp\poppler\fofi\FoFiBase.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 28, 25, 213
"c:\xampp\htdocs\storp\poppler\fofi\FoFiBase.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 28, 13, 67
"c:\xampp\htdocs\storp\poppler\fofi\FoFiEncodings.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 921, 0, 0, 0, 0, 27, 12, 960
"c:\xampp\htdocs\storp\poppler\fofi\FoFiEncodings.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 27, 8, 44
"c:\xampp\htdocs\storp\poppler\fofi\FoFiIdentifier.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 483, 0, 0, 0, 0, 57, 89, 629
"c:\xampp\htdocs\storp\poppler\fofi\FoFiIdentifier.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23, 7, 53
"c:\xampp\htdocs\storp\poppler\fofi\FoFiTrueType.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1659, 0, 0, 0, 0, 225, 135, 2019
"c:\xampp\htdocs\storp\poppler\fofi\FoFiTrueType.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 91, 33, 191
"c:\xampp\htdocs\storp\poppler\fofi\FoFiType1.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 0, 0, 0, 0, 45, 29, 413
"c:\xampp\htdocs\storp\poppler\fofi\FoFiType1.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 30, 15, 68
"c:\xampp\htdocs\storp\poppler\fofi\FoFiType1C.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2393, 0, 0, 0, 0, 137, 133, 2663
"c:\xampp\htdocs\storp\poppler\fofi\FoFiType1C.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 62, 37, 264
"c:\xampp\htdocs\storp\poppler\glib\demo\annots.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1152, 0, 0, 0, 27, 278, 1457
"c:\xampp\htdocs\storp\poppler\glib\demo\annots.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\attachments.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 17, 57, 286
"c:\xampp\htdocs\storp\poppler\glib\demo\attachments.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\find.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 23, 90, 480
"c:\xampp\htdocs\storp\poppler\glib\demo\find.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\fonts.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 17, 57, 260
"c:\xampp\htdocs\storp\poppler\glib\demo\fonts.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\forms.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 19, 97, 497
"c:\xampp\htdocs\storp\poppler\glib\demo\forms.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\images.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 17, 64, 282
"c:\xampp\htdocs\storp\poppler\glib\demo\images.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\info.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 18, 51, 246
